"destino","exportaciones_acum","año","mes","tipo_destino","exportaciones_mensual_raw","correccion_estadistica","exportaciones_mensual"
"Irán",156639834.88,2019,4,"pais",38355573.34,FALSE,38355573.34
"Irán",219206663.45,2019,5,"pais",62566828.57,FALSE,62566828.57
"Irán",313721306.29,2019,6,"pais",94514642.84,FALSE,94514642.84
"Irán",375361926.25,2019,7,"pais",61640619.96,FALSE,61640619.96
"Irán",419242521.49,2019,8,"pais",43880595.24,FALSE,43880595.24
"Irán",419242521.49,2019,9,"pais",0,FALSE,0
"Irán",419242521.49,2019,10,"pais",0,FALSE,0
"Irán",419242521.49,2019,11,"pais",0,FALSE,0
"Irán",419814629,2019,12,"pais",572107.50999999,FALSE,572107.50999999
"Israel",5989401.11,2019,1,"pais",5989401.11,FALSE,5989401.11
"Israel",10876219.69,2019,2,"pais",4886818.58,FALSE,4886818.58
"Israel",19375731.9,2019,3,"pais",8499512.21,FALSE,8499512.21
"Israel",23266526.95,2019,4,"pais",3890795.05,FALSE,3890795.05
"Israel",23524572.48,2019,5,"pais",258045.530000001,FALSE,258045.530000001
"Israel",24787289.21,2019,6,"pais",1262716.73,FALSE,1262716.73
"Israel",26593493.01,2019,7,"pais",1806203.8,FALSE,1806203.8
"Israel",31170388.35,2019,8,"pais",4576895.34,FALSE,4576895.34
"Israel",35685021.22,2019,9,"pais",4514632.87,FALSE,4514632.87
"Israel",37158563.28,2019,10,"pais",1473542.06,FALSE,1473542.06
"Israel",43256565.02,2019,11,"pais",6098001.74,FALSE,6098001.74
"Israel",46319041,2019,12,"pais",3062475.98,FALSE,3062475.98
"Italia",45902894.15,2019,1,"pais",45902894.15,FALSE,45902894.15
"Italia",56550114.69,2019,2,"pais",10647220.54,FALSE,10647220.54
"Italia",85143300.11,2019,3,"pais",28593185.42,FALSE,28593185.42
"Italia",112300582.59,2019,4,"pais",27157282.48,FALSE,27157282.48
"Italia",141207563.04,2019,5,"pais",28906980.45,FALSE,28906980.45
"Italia",167520511.79,2019,6,"pais",26312948.75,FALSE,26312948.75
"Italia",200728050.48,2019,7,"pais",33207538.69,FALSE,33207538.69
"Italia",231986353.84,2019,8,"pais",31258303.36,FALSE,31258303.36
"Italia",298142650.09,2019,9,"pais",66156296.25,FALSE,66156296.25
"Italia",318846557.61,2019,10,"pais",20703907.52,FALSE,20703907.52
"Italia",339790458.48,2019,11,"pais",20943900.87,FALSE,20943900.87
"Italia",371183208,2019,12,"pais",31392749.52,FALSE,31392749.52
"Japón",2332358.84,2019,1,"pais",2332358.84,FALSE,2332358.84
"Japón",3764905.45,2019,2,"pais",1432546.61,FALSE,1432546.61
"Japón",4809100.98,2019,3,"pais",1044195.53,FALSE,1044195.53
"Japón",7525316.32,2019,4,"pais",2716215.34,FALSE,2716215.34
"Japón",11393521.24,2019,5,"pais",3868204.92,FALSE,3868204.92
"Japón",14545421.85,2019,6,"pais",3151900.61,FALSE,3151900.61
"Japón",16304683.44,2019,7,"pais",1759261.59,FALSE,1759261.59
"Japón",24333964.78,2019,8,"pais",8029281.34,FALSE,8029281.34
"Japón",26017167.01,2019,9,"pais",1683202.23,FALSE,1683202.23
"Japón",35017184.42,2019,10,"pais",9000017.41,FALSE,9000017.41
"Japón",39671314.11,2019,11,"pais",4654129.69,FALSE,4654129.69
"Japón",40667823,2019,12,"pais",996508.890000001,FALSE,996508.890000001
"Jordania",307324.73,2019,1,"pais",307324.73,FALSE,307324.73
"Jordania",332146.8,2019,2,"pais",24822.07,FALSE,24822.07
"Jordania",1247620.25,2019,3,"pais",915473.45,FALSE,915473.45
"Jordania",15479541.89,2019,4,"pais",14231921.64,FALSE,14231921.64
"Jordania",15852183.68,2019,5,"pais",372641.789999999,FALSE,372641.789999999
"Jordania",19295891.12,2019,6,"pais",3443707.44,FALSE,3443707.44
"Jordania",19314689.4,2019,7,"pais",18798.2799999975,FALSE,18798.2799999975
"Jordania",38104281.98,2019,8,"pais",18789592.58,FALSE,18789592.58
"Jordania",38448476.22,2019,9,"pais",344194.240000002,FALSE,344194.240000002
"Jordania",59129309.14,2019,10,"pais",20680832.92,FALSE,20680832.92
"Jordania",59573678.35,2019,11,"pais",444369.210000001,FALSE,444369.210000001
"Jordania",59706617,2019,12,"pais",132938.649999999,FALSE,132938.649999999
"Kazajstán",7314.72,2019,3,"pais",7314.72,FALSE,7314.72
"Kazajstán",10277.74,2019,4,"pais",2963.02,FALSE,2963.02
"Kazajstán",17399.19,2019,5,"pais",7121.45,FALSE,7121.45
"Kazajstán",17399.19,2019,6,"pais",0,FALSE,0
"Kazajstán",17399.19,2019,7,"pais",0,FALSE,0
"Kazajstán",168021.69,2019,8,"pais",150622.5,FALSE,150622.5
"Kazajstán",168513.34,2019,9,"pais",491.649999999994,FALSE,491.649999999994
"Kazajstán",319333.78,2019,10,"pais",150820.44,FALSE,150820.44
"Kazajstán",319824.17,2019,11,"pais",490.389999999956,FALSE,490.389999999956
"Kazajstán",320057,2019,12,"pais",232.830000000016,FALSE,232.830000000016
"Kenya",6051774.57,2019,1,"pais",6051774.57,FALSE,6051774.57
"Kenya",9172978.32,2019,2,"pais",3121203.75,FALSE,3121203.75
"Kenya",10025435.94,2019,3,"pais",852457.619999999,FALSE,852457.619999999
"Kenya",12943955.11,2019,4,"pais",2918519.17,FALSE,2918519.17
"Kenya",12946899.35,2019,5,"pais",2944.24000000022,FALSE,2944.24000000022
"Kenya",12956436.54,2019,6,"pais",9537.18999999948,FALSE,9537.18999999948
"Kenya",12959150.72,2019,7,"pais",2714.18000000156,FALSE,2714.18000000156
"Kenya",12959150.72,2019,8,"pais",0,FALSE,0
"Kenya",12959150.72,2019,9,"pais",0,FALSE,0
"Kenya",12999100.59,2019,10,"pais",39949.8699999992,FALSE,39949.8699999992
"Kenya",14291406.99,2019,11,"pais",1292306.4,FALSE,1292306.4
"Kenya",18275873,2019,12,"pais",3984466.01,FALSE,3984466.01
"Kuwait",100773.02,2019,1,"pais",100773.02,FALSE,100773.02
"Kuwait",148375.73,2019,2,"pais",47602.71,FALSE,47602.71
"Kuwait",910701.86,2019,3,"pais",762326.13,FALSE,762326.13
"Kuwait",1202870.38,2019,4,"pais",292168.52,FALSE,292168.52
"Kuwait",1672908.82,2019,5,"pais",470038.44,FALSE,470038.44
"Kuwait",1703749.02,2019,6,"pais",30840.2,FALSE,30840.2
"Kuwait",2592599.51,2019,7,"pais",888850.49,FALSE,888850.49
"Kuwait",2624464.55,2019,8,"pais",31865.04,FALSE,31865.04
"Kuwait",2654104.73,2019,9,"pais",29640.1800000002,FALSE,29640.1800000002
"Kuwait",2728829.76,2019,10,"pais",74725.0299999998,FALSE,74725.0299999998
"Kuwait",3348760.33,2019,11,"pais",619930.57,FALSE,619930.57
"Kuwait",3664200,2019,12,"pais",315439.67,FALSE,315439.67
"Letonia",NA,2019,3,"pais",NA,NA,NA
"Letonia",NA,2019,4,"pais",NA,NA,NA
"Letonia",NA,2019,5,"pais",NA,NA,NA
"Letonia",1944.16,2019,6,"pais",NA,NA,NA
"Letonia",1944.16,2019,7,"pais",0,FALSE,0
"Letonia",2173.46,2019,8,"pais",229.3,FALSE,229.3
"Letonia",2414.52,2019,9,"pais",241.06,FALSE,241.06
"Letonia",5590.68,2019,10,"pais",3176.16,FALSE,3176.16
"Letonia",5719.09,2019,11,"pais",128.41,FALSE,128.41
"Letonia",6090,2019,12,"pais",370.91,FALSE,370.91
"Liberia",10433.81,2019,3,"pais",10433.81,FALSE,10433.81
"Liberia",10433.81,2019,4,"pais",0,FALSE,0
"Liberia",11974.12,2019,5,"pais",1540.31,FALSE,1540.31
"Liberia",16396.68,2019,6,"pais",4422.56,FALSE,4422.56
"Liberia",26554.1,2019,7,"pais",10157.42,FALSE,10157.42
"Liberia",33610.98,2019,8,"pais",7056.88,FALSE,7056.88
"Liberia",35110.99,2019,9,"pais",1500.00999999999,FALSE,1500.00999999999
"Liberia",40823.3,2019,10,"pais",5712.31,FALSE,5712.31
"Liberia",47596,2019,11,"pais",6772.7,FALSE,6772.7
"Liberia",47596,2019,12,"pais",0,FALSE,0
"Libia",46870.04,2019,2,"pais",46870.04,FALSE,46870.04
"Libia",56383.77,2019,3,"pais",9513.73,FALSE,9513.73
"Libia",56383.77,2019,4,"pais",0,FALSE,0
"Libia",56383.77,2019,5,"pais",0,FALSE,0
"Libia",21564942.97,2019,6,"pais",21508559.2,FALSE,21508559.2
"Libia",28708122.97,2019,7,"pais",7143180,FALSE,7143180
"Libia",28714858.99,2019,8,"pais",6736.01999999955,FALSE,6736.01999999955
"Libia",35902473.01,2019,9,"pais",7187614.02,FALSE,7187614.02
"Libia",35914958.1,2019,10,"pais",12485.0900000036,FALSE,12485.0900000036
"Libia",35954505.85,2019,11,"pais",39547.75,FALSE,39547.75
"Libia",35979904,2019,12,"pais",25398.1499999985,FALSE,25398.1499999985
"Lituania",NA,2019,1,"pais",NA,NA,NA
"Lituania",3420.65,2019,2,"pais",NA,NA,NA
"Lituania",3420.65,2019,3,"pais",0,FALSE,0
"Lituania",4943.54,2019,4,"pais",1522.89,FALSE,1522.89
"Lituania",6428.77,2019,5,"pais",1485.23,FALSE,1485.23
"Lituania",5017628.4,2019,6,"pais",5011199.63,FALSE,5011199.63
"Lituania",5018548.04,2019,7,"pais",919.639999999665,FALSE,919.639999999665
"Lituania",5022752.98,2019,8,"pais",4204.94000000041,FALSE,4204.94000000041
"Lituania",9340568.43,2019,9,"pais",4317815.45,FALSE,4317815.45
"Lituania",9343890.81,2019,10,"pais",3322.38000000082,FALSE,3322.38000000082
"Lituania",9358968.75,2019,11,"pais",15077.9399999995,FALSE,15077.9399999995
"Lituania",9363616,2019,12,"pais",4647.25,FALSE,4647.25
"Líbano",6114.75,2019,1,"pais",6114.75,FALSE,6114.75
"Líbano",7259186.65,2019,2,"pais",7253071.9,FALSE,7253071.9
"Líbano",7350187.49,2019,3,"pais",91000.8399999999,FALSE,91000.8399999999
"Líbano",7357888.34,2019,4,"pais",7700.84999999963,FALSE,7700.84999999963
"Líbano",10263975.31,2019,5,"pais",2906086.97,FALSE,2906086.97
"Líbano",10678341.07,2019,6,"pais",414365.76,FALSE,414365.76
"Líbano",10698019.79,2019,7,"pais",19678.7199999988,FALSE,19678.7199999988
"Líbano",10703179.19,2019,8,"pais",5159.40000000037,FALSE,5159.40000000037
"Líbano",13483887.05,2019,9,"pais",2780707.86,FALSE,2780707.86
"Líbano",13740819.41,2019,10,"pais",256932.359999999,FALSE,256932.359999999
"Líbano",13755338.58,2019,11,"pais",14519.1699999999,FALSE,14519.1699999999
"Líbano",14185738,2019,12,"pais",430399.42,FALSE,430399.42
"Macedonia",NA,2019,2,"pais",NA,NA,NA
"Macedonia",7824.53,2019,3,"pais",NA,NA,NA
"Macedonia",16709.16,2019,4,"pais",8884.63,FALSE,8884.63
"Macedonia",22805.52,2019,5,"pais",6096.36,FALSE,6096.36
"Macedonia",22805.52,2019,6,"pais",0,FALSE,0
"Macedonia",24310.42,2019,7,"pais",1504.9,FALSE,1504.9
"Macedonia",26090.07,2019,8,"pais",1779.65,FALSE,1779.65
"Macedonia",29130.77,2019,9,"pais",3040.7,FALSE,3040.7
"Macedonia",41991.46,2019,10,"pais",12860.69,FALSE,12860.69
"Macedonia",43778.54,2019,11,"pais",1787.08,FALSE,1787.08
"Macedonia",48276,2019,12,"pais",4497.46,FALSE,4497.46
"Madagascar",NA,2019,5,"pais",NA,NA,NA
"Madagascar",NA,2019,6,"pais",NA,NA,NA
"Madagascar",NA,2019,7,"pais",NA,NA,NA
"Madagascar",NA,2019,8,"pais",NA,NA,NA
"Madagascar",NA,2019,9,"pais",NA,NA,NA
"Madagascar",NA,2019,10,"pais",NA,NA,NA
"Madagascar",5396928.12,2019,11,"pais",NA,NA,NA
"Madagascar",9412161,2019,12,"pais",4015232.88,FALSE,4015232.88
"Malasia",8022481.79,2019,1,"pais",8022481.79,FALSE,8022481.79
"Malasia",37543611.87,2019,2,"pais",29521130.08,FALSE,29521130.08
"Malasia",69670770.17,2019,3,"pais",32127158.3,FALSE,32127158.3
"Malasia",92736023.22,2019,4,"pais",23065253.05,FALSE,23065253.05
"Malasia",120555286.77,2019,5,"pais",27819263.55,FALSE,27819263.55
"Malasia",158927758.81,2019,6,"pais",38372472.04,FALSE,38372472.04
"Malasia",173905784.27,2019,7,"pais",14978025.46,FALSE,14978025.46
"Malasia",201252779.02,2019,8,"pais",27346994.75,FALSE,27346994.75
"Malasia",215839236.08,2019,9,"pais",14586457.06,FALSE,14586457.06
"Malasia",252680590.02,2019,10,"pais",36841353.94,FALSE,36841353.94
"Malasia",286746689.28,2019,11,"pais",34066099.26,FALSE,34066099.26
"Malasia",307310998,2019,12,"pais",20564308.72,FALSE,20564308.72
"Mali",412902.98,2019,2,"pais",412902.98,FALSE,412902.98
"Mali",422335.73,2019,3,"pais",9432.75,FALSE,9432.75
"Mali",422335.73,2019,4,"pais",0,FALSE,0
"Mali",425332.41,2019,5,"pais",2996.67999999999,FALSE,2996.67999999999
"Mali",426727.05,2019,6,"pais",1394.64000000001,FALSE,1394.64000000001
"Mali",437382.78,2019,7,"pais",10655.73,FALSE,10655.73
"Mali",441380.75,2019,8,"pais",3997.96999999997,FALSE,3997.96999999997
"Mali",446898.76,2019,9,"pais",5518.01000000001,FALSE,5518.01000000001
"Mali",448299.25,2019,10,"pais",1400.48999999999,FALSE,1400.48999999999
"Mali",460324.57,2019,11,"pais",12025.32,FALSE,12025.32
"Mali",462990,2019,12,"pais",2665.42999999999,FALSE,2665.42999999999
"Malta",34499400,2019,6,"pais",34499400,FALSE,34499400
"Malta",57449400,2019,7,"pais",22950000,FALSE,22950000
"Malta",72709400,2019,8,"pais",15260000,FALSE,15260000
"Malta",72709400,2019,9,"pais",0,FALSE,0
"Malta",72709400,2019,10,"pais",0,FALSE,0
"Malta",72709400,2019,11,"pais",0,FALSE,0
"Malta",72709400,2019,12,"pais",0,FALSE,0
"Marruecos",3558428.93,2019,1,"pais",3558428.93,FALSE,3558428.93
"Marruecos",12319293.5,2019,2,"pais",8760864.57,FALSE,8760864.57
"Marruecos",25380044.88,2019,3,"pais",13060751.38,FALSE,13060751.38
"Marruecos",45783026.21,2019,4,"pais",20402981.33,FALSE,20402981.33
"Marruecos",67425449.76,2019,5,"pais",21642423.55,FALSE,21642423.55
"Marruecos",94429037.86,2019,6,"pais",27003588.1,FALSE,27003588.1
"Marruecos",122176126.96,2019,7,"pais",27747089.1,FALSE,27747089.1
"Marruecos",137797105.7,2019,8,"pais",15620978.74,FALSE,15620978.74
"Marruecos",148628340.41,2019,9,"pais",10831234.71,FALSE,10831234.71
"Marruecos",161711002.71,2019,10,"pais",13082662.3,FALSE,13082662.3
"Marruecos",187172966.45,2019,11,"pais",25461963.74,FALSE,25461963.74
"Marruecos",190029003,2019,12,"pais",2856036.55000001,FALSE,2856036.55000001
"Mauricio",6181754.83,2019,2,"pais",6181754.83,FALSE,6181754.83
"Mauricio",6181754.83,2019,3,"pais",0,FALSE,0
"Mauricio",7705090.99,2019,4,"pais",1523336.16,FALSE,1523336.16
"Mauricio",7705090.99,2019,5,"pais",0,FALSE,0
"Mauricio",7705090.99,2019,6,"pais",0,FALSE,0
"Mauricio",12944839.48,2019,7,"pais",5239748.49,FALSE,5239748.49
"Mauricio",13939003.88,2019,8,"pais",994164.4,FALSE,994164.4
"Mauricio",13940835.25,2019,9,"pais",1831.36999999918,FALSE,1831.36999999918
"Mauricio",15068179.89,2019,10,"pais",1127344.64,FALSE,1127344.64
"Mauricio",17142661.46,2019,11,"pais",2074481.57,FALSE,2074481.57
"Mauricio",17148996,2019,12,"pais",6334.53999999911,FALSE,6334.53999999911
"Mauritania",1386032.16,2019,10,"pais",1386032.16,FALSE,1386032.16
"Mauritania",1386032.16,2019,11,"pais",0,FALSE,0
"Mauritania",1387410,2019,12,"pais",1377.84000000008,FALSE,1377.84000000008
"Moldavia",NA,2019,3,"pais",NA,NA,NA
"Moldavia",872.63,2019,4,"pais",NA,NA,NA
"Moldavia",872.63,2019,5,"pais",0,FALSE,0
"Moldavia",872.63,2019,6,"pais",0,FALSE,0
"Moldavia",1176.59,2019,7,"pais",303.96,FALSE,303.96
"Moldavia",1632.3,2019,8,"pais",455.71,FALSE,455.71
"Moldavia",1744,2019,9,"pais",111.7,FALSE,111.7
"Moldavia",1867.82,2019,10,"pais",123.82,FALSE,123.82
"Moldavia",2663.43,2019,11,"pais",795.61,FALSE,795.61
"Moldavia",2996,2019,12,"pais",332.57,FALSE,332.57
"Montenegro",392.53,2019,1,"pais",392.53,FALSE,392.53
"Montenegro",3429.87,2019,2,"pais",3037.34,FALSE,3037.34
"Montenegro",3962.04,2019,3,"pais",532.17,FALSE,532.17
"Montenegro",4336.29,2019,4,"pais",374.25,FALSE,374.25
"Montenegro",4336.29,2019,5,"pais",0,FALSE,0
"Montenegro",7597.06,2019,6,"pais",3260.77,FALSE,3260.77
"Montenegro",7922.28,2019,7,"pais",325.219999999999,FALSE,325.219999999999
"Montenegro",8040.25,2019,8,"pais",117.97,FALSE,117.97
"Montenegro",10948.56,2019,9,"pais",2908.31,FALSE,2908.31
"Montenegro",11066.53,2019,10,"pais",117.970000000001,FALSE,117.970000000001
"Montenegro",11307.16,2019,11,"pais",240.629999999999,FALSE,240.629999999999
"Montenegro",11444,2019,12,"pais",136.84,FALSE,136.84
"Mozambique",5663179.84,2019,3,"pais",5663179.84,FALSE,5663179.84
"Mozambique",7132653.19,2019,4,"pais",1469473.35,FALSE,1469473.35
"Mozambique",15476425.99,2019,5,"pais",8343772.8,FALSE,8343772.8
"Mozambique",23873755.99,2019,6,"pais",8397330,FALSE,8397330
"Mozambique",24197255.99,2019,7,"pais",323500,FALSE,323500
"Mozambique",33117157.5,2019,8,"pais",8919901.51,FALSE,8919901.51
"Mozambique",36518737.5,2019,9,"pais",3401580,FALSE,3401580
"Mozambique",38891186.2,2019,10,"pais",2372448.7,FALSE,2372448.7
"Mozambique",38895960.69,2019,11,"pais",4774.48999999464,FALSE,4774.48999999464
"Mozambique",47075554,2019,12,"pais",8179593.31,FALSE,8179593.31
"México",4827814.77,2019,1,"pais",4827814.77,FALSE,4827814.77
"México",7914536.96,2019,2,"pais",3086722.19,FALSE,3086722.19
"México",11224517.48,2019,3,"pais",3309980.52,FALSE,3309980.52
"México",15766032.03,2019,4,"pais",4541514.55,FALSE,4541514.55
"México",19414913.07,2019,5,"pais",3648881.04,FALSE,3648881.04
"México",24677250.16,2019,6,"pais",5262337.09,FALSE,5262337.09
"México",27487592.54,2019,7,"pais",2810342.38,FALSE,2810342.38
"México",31293157.11,2019,8,"pais",3805564.57,FALSE,3805564.57
"México",35083032.48,2019,9,"pais",3789875.37,FALSE,3789875.37
"México",39265628.48,2019,10,"pais",4182596,FALSE,4182596
"México",42655083.01,2019,11,"pais",3389454.53,FALSE,3389454.53
"México",49196327,2019,12,"pais",6541243.99,FALSE,6541243.99
"Nepal",35329.08,2019,1,"pais",35329.08,FALSE,35329.08
"Nepal",35329.08,2019,2,"pais",0,FALSE,0
"Nepal",35329.08,2019,3,"pais",0,FALSE,0
"Nepal",35329.08,2019,4,"pais",0,FALSE,0
"Nepal",35329.08,2019,5,"pais",0,FALSE,0
"Nepal",35329.08,2019,6,"pais",0,FALSE,0
"Nepal",39001.63,2019,7,"pais",3672.55,FALSE,3672.55
"Nepal",73155.71,2019,8,"pais",34154.08,FALSE,34154.08
"Nepal",108563.83,2019,9,"pais",35408.12,FALSE,35408.12
"Nepal",130038.71,2019,10,"pais",21474.88,FALSE,21474.88
"Nepal",169528.55,2019,11,"pais",39489.84,FALSE,39489.84
"Nepal",181486,2019,12,"pais",11957.45,FALSE,11957.45
"Nicaragua",324485.31,2019,1,"pais",324485.31,FALSE,324485.31
"Nicaragua",335741.59,2019,2,"pais",11256.28,FALSE,11256.28
"Nicaragua",445537.16,2019,3,"pais",109795.57,FALSE,109795.57
"Nicaragua",748077.24,2019,4,"pais",302540.08,FALSE,302540.08
"Nicaragua",815032.61,2019,5,"pais",66955.37,FALSE,66955.37
"Nicaragua",1057898.35,2019,6,"pais",242865.74,FALSE,242865.74
"Nicaragua",1092192.53,2019,7,"pais",34294.1799999999,FALSE,34294.1799999999
"Nicaragua",1205836.04,2019,8,"pais",113643.51,FALSE,113643.51
"Nicaragua",1445428.91,2019,9,"pais",239592.87,FALSE,239592.87
"Nicaragua",1508536.9,2019,10,"pais",63107.99,FALSE,63107.99
"Nicaragua",1593477.92,2019,11,"pais",84941.02,FALSE,84941.02
"Nicaragua",1840043,2019,12,"pais",246565.08,FALSE,246565.08
"Nigeria",5425887.74,2019,1,"pais",5425887.74,FALSE,5425887.74
"Nigeria",7849367.34,2019,2,"pais",2423479.6,FALSE,2423479.6
"Nigeria",9323024.02,2019,3,"pais",1473656.68,FALSE,1473656.68
"Nigeria",9443509.32,2019,4,"pais",120485.300000001,FALSE,120485.300000001
"Nigeria",12253988.24,2019,5,"pais",2810478.92,FALSE,2810478.92
"Nigeria",12306035.17,2019,6,"pais",52046.9299999997,FALSE,52046.9299999997
"Nigeria",12369295.09,2019,7,"pais",63259.9199999999,FALSE,63259.9199999999
"Nigeria",12475985.64,2019,8,"pais",106690.550000001,FALSE,106690.550000001
"Nigeria",12579015.81,2019,9,"pais",103030.17,FALSE,103030.17
"Nigeria",12709872.66,2019,10,"pais",130856.85,FALSE,130856.85
"Nigeria",13911709.8,2019,11,"pais",1201837.14,FALSE,1201837.14
"Nigeria",15609688,2019,12,"pais",1697978.2,FALSE,1697978.2
"Noruega",NA,2019,1,"pais",NA,NA,NA
"Noruega",4859.18,2019,2,"pais",NA,NA,NA
"Noruega",4859.18,2019,3,"pais",0,FALSE,0
"Noruega",4859.18,2019,4,"pais",0,FALSE,0
"Noruega",9854.12,2019,5,"pais",4994.94,FALSE,4994.94
"Noruega",13145.27,2019,6,"pais",3291.15,FALSE,3291.15
"Noruega",19072.77,2019,7,"pais",5927.5,FALSE,5927.5
"Noruega",22766.25,2019,8,"pais",3693.48,FALSE,3693.48
"Noruega",23902.98,2019,9,"pais",1136.73,FALSE,1136.73
"Noruega",33277.3,2019,10,"pais",9374.32,FALSE,9374.32
"Noruega",34161.71,2019,11,"pais",884.409999999996,FALSE,884.409999999996
"Noruega",40355,2019,12,"pais",6193.29,FALSE,6193.29
"Nueva Zelanda",4631650.5,2019,1,"pais",4631650.5,FALSE,4631650.5
"Nueva Zelanda",5698454.85,2019,2,"pais",1066804.35,FALSE,1066804.35
"Nueva Zelanda",12597686.78,2019,3,"pais",6899231.93,FALSE,6899231.93
"Nueva Zelanda",16958094.17,2019,4,"pais",4360407.39,FALSE,4360407.39
"Nueva Zelanda",20846591.92,2019,5,"pais",3888497.75,FALSE,3888497.75
"Nueva Zelanda",25510907.99,2019,6,"pais",4664316.07,FALSE,4664316.07
"Nueva Zelanda",26301618.86,2019,7,"pais",790710.870000001,FALSE,790710.870000001
"Nueva Zelanda",35307025.96,2019,8,"pais",9005407.1,FALSE,9005407.1
"Nueva Zelanda",41845496.22,2019,9,"pais",6538470.26,FALSE,6538470.26
"Nueva Zelanda",44652920.55,2019,10,"pais",2807424.33,FALSE,2807424.33
"Nueva Zelanda",45756492.03,2019,11,"pais",1103571.48,FALSE,1103571.48
"Nueva Zelanda",45815448,2019,12,"pais",58955.9699999988,FALSE,58955.9699999988
"Níger",17595.11,2019,3,"pais",17595.11,FALSE,17595.11
"Níger",17595.11,2019,4,"pais",0,FALSE,0
"Níger",20384.39,2019,5,"pais",2789.28,FALSE,2789.28
"Níger",20384.39,2019,6,"pais",0,FALSE,0
"Níger",20384.39,2019,7,"pais",0,FALSE,0
"Níger",20384.39,2019,8,"pais",0,FALSE,0
"Níger",20384.39,2019,9,"pais",0,FALSE,0
"Níger",20384.39,2019,10,"pais",0,FALSE,0
"Níger",20384.39,2019,11,"pais",0,FALSE,0
"Níger",20384,2019,12,"pais",-0.389999999999418,TRUE,0
"OCEANIA",5144914.66,2019,1,"agregado",5144914.66,FALSE,5144914.66
"OCEANIA",20681333.37,2019,2,"agregado",15536418.71,FALSE,15536418.71
"OCEANIA",28198669.64,2019,3,"agregado",7517336.27,FALSE,7517336.27
"OCEANIA",58679593.67,2019,4,"agregado",30480924.03,FALSE,30480924.03
"OCEANIA",81929403.08,2019,5,"agregado",23249809.41,FALSE,23249809.41
"OCEANIA",86705812.8,2019,6,"agregado",4776409.72,FALSE,4776409.72
"OCEANIA",106308560.34,2019,7,"agregado",19602747.54,FALSE,19602747.54
"OCEANIA",139414032.95,2019,8,"agregado",33105472.61,FALSE,33105472.61
"OCEANIA",159865445.28,2019,9,"agregado",20451412.33,FALSE,20451412.33
"OCEANIA",178161025.38,2019,10,"agregado",18295580.1,FALSE,18295580.1
"OCEANIA",196287320.68,2019,11,"agregado",18126295.3,FALSE,18126295.3
"OCEANIA",206973328,2019,12,"agregado",10686007.32,FALSE,10686007.32
"Omán",3173819.48,2019,1,"pais",3173819.48,FALSE,3173819.48
"Omán",3173819.48,2019,2,"pais",0,FALSE,0
"Omán",3893117.92,2019,3,"pais",719298.44,FALSE,719298.44
"Omán",7873063.31,2019,4,"pais",3979945.39,FALSE,3979945.39
"Omán",11621616.76,2019,5,"pais",3748553.45,FALSE,3748553.45
"Omán",12026992.47,2019,6,"pais",405375.710000001,FALSE,405375.710000001
"Omán",12028306.53,2019,7,"pais",1314.05999999866,FALSE,1314.05999999866
"Omán",16340839.56,2019,8,"pais",4312533.03,FALSE,4312533.03
"Omán",16952203.87,2019,9,"pais",611364.310000001,FALSE,611364.310000001
